r_e_calculated nPrimVtx avgMu clusterE clusterPt clusterPhi cluster_MASS cluster_sumCellE cluster_time cluster_fracE cluster_PTD cluster_ISOLATION cluster_FIRST_ETA cluster_FIRST_PHI cluster_FIRST_ENG_DENS cluster_SECOND_TIME cluster_SECOND_R cluster_SECOND_LAMBDA cluster_SECOND_ENG_DENS cluster_CENTER_LAMBDA cluster_CENTER_MAG cluster_CENTER_X cluster_CENTER_Y cluster_CENTER_Z cluster_ENG_BAD_CELLS cluster_ENG_BAD_HV_CELLS cluster_ENG_FRAC_EM cluster_ENG_FRAC_MAX cluster_ENG_FRAC_CORE cluster_ENG_POS cluster_DELTA_THETA cluster_DELTA_PHI cluster_CELL_SIGNIFICANCE cluster_CELL_SIG_SAMPLING cluster_N_BAD_CELLS cluster_BAD_CELLS_CORR_E cluster_LONGITUDINAL cluster_LATERAL cluster_SIGNIFICANCE nCluster cluster_N_BAD_HV_CELLS cluster_nCells cluster_nCells_tot r_e_predec cluster_ENG_CALIB_TOT cluster_ENG_TOT_frompred clusterECalib
0.9985304 11 16.5 9.2835245 3.1172783 -2.3201597 0.07695971 14.848362 0.34651193 6.322285e-05 0.54772156 0.7966935 1.7554373 -2.3198843 6.5224585e-06 0.456136 1093.7029 2620.5017 6.574808e-11 254.42543 4234.292 -967.8876 -1040.655 3988.6665 0.0 0.0 1.0 0.5181613 0.5339898 9.791884 -0.5683121 0.2887011 50.825768 6.0 0.0 0.0 0.27128 0.4681175 15.77698 12 0.0 44 58 0.9376066 9.297188 9.901300289481751 9.279532
1.007797 26 34.5 6.5864687 4.7106037 1.168282 0.39752525 12.118752 5.8889217 0.00018719917 0.16180375 0.68976647 -0.8648321 1.1649928 3.085443e-07 10.021038 14304.735 27917.012 1.6067532e-13 233.56262 2318.2488 653.3295 1522.7843 -1621.2853 0.0 0.9650301 0.8931091 0.09190287 0.17295744 7.417261 -0.024027867 -0.2031842 8.945549 2.0 0.0 0.0 0.9282199 0.9604604 9.566181 10 8.0 124 171 1.0805017 6.5355115 6.095750427787388 6.5823784
1.0036923 24 34.5 37.356953 21.564722 2.5619543 1.274241 52.778137 0.10749605 9.703611e-05 0.19655126 0.34943408 -1.1465328 2.5626194 2.4059325e-06 1.8889332 8571.021 45874.164 9.850072e-12 282.46292 2855.4307 -1377.2443 901.42566 -2333.2625 0.0 6.1668916 0.91829175 0.12691453 0.19870035 37.699875 -0.062761456 0.096686125 62.92358 2.0 0.0 0.0 0.9566981 0.9622449 46.997757 11 10.0 136 153 1.0229532 37.21953 36.518731257695855 37.354748
1.0155188 21 26.5 9.18726 3.3024728 1.277321 0.1764219 17.206713 0.23167248 9.973494e-05 0.20564257 0.87030303 1.6829846 1.2757905 2.9611065e-06 2.1849246 5295.8843 22637.27 2.3718257e-11 136.98442 4158.028 433.8985 1428.0016 3880.9458 0.0 0.0 0.796183 0.1372642 0.23743448 9.851865 0.095063694 -0.28329572 15.070453 6.0 0.0 0.0 0.86523896 0.87803894 11.037148 21 0.0 90 118 1.2542406 9.046864 7.324958225718415 9.187289
1.0106188 30 49.500004 12.161299 8.976671 2.3137703 0.64741683 17.249748 1.3931459 5.1906114e-05 0.18833956 0.16171113 -0.81695676 2.3203945 6.316796e-07 5.342021 14633.475 154887.58 5.938958e-13 327.72784 2366.5073 -1193.5471 1281.9152 -1591.3818 0.0 1.6592264 0.8286007 0.08453119 0.22295682 12.971655 0.05267712 0.056659702 15.44202 2.0 0.0 0.0 0.9904232 0.9778114 16.240498 15 9.0 122 153 0.8936766 12.033517 13.60816541464776 12.190042
1.0126479 9 20.5 7.920595 5.9023438 1.5244738 0.20540191 10.984608 -0.051129173 0.00012003315 0.2425739 0.8332054 0.8052835 1.525188 1.3877155e-06 5.6289563 3253.1648 31539.77 4.114288e-12 245.44606 2223.9941 75.03488 1655.0096 1483.7329 0.0 0.5513281 0.92817456 0.14990476 0.26499212 8.376749 0.12382094 -0.072392285 24.829052 1.0 0.0 0.0 0.89832926 0.8845798 15.786854 10 4.0 77 102 0.9885152 7.821668 8.01261831886854 7.92427
0.9752563 20 38.5 6.9937663 6.973508 2.7599542 0.55341434 9.79326 0.76825804 0.000115613315 0.1811225 0.7504366 -0.0754021 2.7524333 1.5979559e-06 6.98486 13818.058 13797.982 6.2601205e-12 126.89269 1630.4104 -1505.1862 614.3081 -123.60433 0.0 1.0785106 0.89594585 0.08035402 0.19472656 7.8990464 -0.06724236 -0.59573275 26.881367 1.0 0.0 0.0 0.86536336 0.95853305 13.899053 8 5.0 83 128 1.019125 7.1712084 6.86252059364651 6.994368
0.9920559 18 31.499998 15.593309 15.588051 2.9220765 1.6575402 21.620632 0.014306 7.96599e-05 0.13667916 0.5428986 0.024887303 2.9169157 2.5630677e-06 2.7876313 25827.365 19426.816 1.5144793e-11 106.993126 1607.766 -1567.8597 353.72144 40.104992 0.04674097 1.101149 0.94267905 0.06261593 0.14230765 16.6554 -0.119333446 0.47090328 43.26272 1.0 1.0 46.74097 0.9469556 0.8582974 19.301537 6 9.0 173 233 0.95467645 15.718176 16.333606008611607 15.593555
0.99857765 25 51.500004 9.962919 3.3429754 0.06389945 0.26282725 18.059668 0.47807714 2.8875436e-05 0.18015382 0.56900513 1.756533 0.06367326 3.6302624e-06 1.7510613 8096.203 193733.48 5.7836933e-11 300.37817 4279.634 1429.6013 90.85341 4032.7722 0.0 0.0 0.729191 0.0888435 0.36855775 12.021892 0.007242124 0.027421009 15.230553 5.0 0.0 0.0 0.6628326 0.96796155 5.3888884 16 0.0 115 155 0.8555038 9.97711 11.645674747441214 9.9636965
35.935246 21 29.5 45.47602 0.8681965 -0.8760276 0.24255316 4699.1543 -10.976137 0.0007339269 0.4776705 1.0 -4.637806 -0.8686257 4.1396986e-05 1.0451804e-06 629.0024 8960.977 2.301639e-09 1135.8441 5850.297 72.16069 -86.420105 -5849.214 17.718296 0.0 0.0 0.29936448 0.32352492 57.696594 -0.0040870034 -2.822664 4.3389626 23.0 2.0 17718.297 0.59611136 0.335986 2.177593 7 0.0 8 11 1.8718836 1.2654991 24.294256330895788 1.4085854
1.0016267 14 31.499998 22.25382 22.246098 0.030830039 0.6722485 25.47315 0.2893418 0.00026495932 0.33486652 0.67995185 -0.026278881 0.030385515 6.506511e-06 0.12697081 2462.868 11620.545 6.885853e-11 197.53854 1696.9753 1695.6002 51.627956 -44.718864 0.0 0.6937039 0.97194237 0.22009113 0.31414405 22.621399 -0.05380784 0.06096557 87.09755 2.0 0.0 0.0 0.736457 0.7928852 48.68061 5 5.0 75 102 1.0194349 22.217678 21.829564595051632 22.256638
1.0152165 18 20.5 9.446658 9.444689 -1.7875385 0.37848863 11.842218 0.40376943 0.00017661143 0.2617837 0.6730903 -0.02021453 -1.7881845 2.8024185e-06 2.4328663 3557.5513 13423.086 1.6220901e-11 182.76167 1674.6633 -359.50925 -1635.2638 -34.098637 0.0 0.4175244 0.9624842 0.15086581 0.27775523 9.797492 -0.034368094 -0.32406643 35.90382 1.0 0.0 0.0 0.8021881 0.8843941 24.428274 12 3.0 56 81 0.9929281 9.305068 9.513939629667044 9.444298
0.98693466 14 26.5 5.1699443 4.8486123 -0.36639783 0.47602895 7.7487874 -0.44196895 4.7539965e-05 0.19986778 0.7693156 -0.3605799 -0.36845726 1.0481356e-06 1.387913 20857.387 16266.941 2.5680944e-12 165.6007 1765.8551 1544.7126 -597.31177 -612.63837 0.0 0.27223128 0.9928409 0.105654664 0.19882716 5.783985 0.039736602 0.56694496 16.90485 1.0 0.0 0.0 0.8778927 0.9860105 11.886496 13 2.0 75 110 0.92363065 5.2383857 5.597415265506834 5.168702
0.9870893 13 20.5 8.420141 8.334773 0.21290301 0.29911703 9.411013 0.08178715 6.138183e-05 0.39070457 0.43470305 0.14258559 0.21371345 2.9595908e-06 1.1586914 3154.3064 10935.011 1.5972597e-11 219.94316 1725.001 1668.9653 361.12482 244.4833 0.0 0.13298044 0.9850393 0.35482678 0.4732119 8.888659 -0.03302415 0.26690173 54.726593 2.0 0.0 0.0 0.6866015 0.8059662 19.999622 21 1.0 74 106 0.9423057 8.530273 8.935678729312578 8.421281
1.0185341 18 29.5 9.683821 9.653452 -1.0577809 0.415554 11.719894 0.06583673 0.00017348779 0.33071607 0.39075533 -0.079476714 -1.0596695 1.8613371e-06 1.3913289 4521.228 11778.696 5.4697024e-12 215.48914 1722.4991 840.422 -1497.213 -138.01152 0.0 0.5073152 0.94975847 0.24981728 0.31750494 10.097526 -0.33557236 -0.20517951 44.409588 2.0 0.0 0.0 0.73394537 0.8705634 22.517164 15 3.0 92 124 0.9457862 9.5076065 10.238911288830392 9.683796
1.0051789 31 33.5 7.3536353 4.11546 -0.6518025 0.1780019 10.623187 2.478808 5.2384337e-05 0.27999502 0.052322168 1.1841209 -0.6519757 7.26507e-07 9.166533 3917.4185 24984.305 8.952922e-13 339.1584 2962.725 1318.3339 -1004.2835 2455.84 0.0 0.72089833 0.9203813 0.20826961 0.29419985 7.4908013 -0.0027878464 -0.57834375 19.279982 2.0 0.0 0.0 0.887891 0.857225 16.22774 11 2.0 55 74 0.9034002 7.3157473 8.139953145903664 7.3502994
1.0031587 14 15.5 6.349276 5.3358765 -0.74648327 0.15446983 7.2585473 0.010416954 0.00015183963 0.47409797 0.37911043 0.6062101 -0.74651426 2.2630597e-06 0.9919229 2344.0947 8381.683 8.550982e-12 246.39084 2032.7343 1254.3087 -1160.6277 1100.7552 0.0 0.18344076 0.990363 0.45514908 0.5145936 6.5416794 0.21140218 0.36356166 44.018288 2.0 0.0 0.0 0.59904987 0.61621225 17.33598 7 4.0 40 53 0.95911795 6.3292837 6.619911555195062 6.3469243
1.006881 22 29.5 23.7037 12.338913 1.4257977 0.52039367 27.807781 -0.17722529 0.000539158 0.31224006 0.5491999 1.2711248 1.4260895 5.1283146e-06 4.2872057 3432.0034 27847.81 4.879268e-11 207.41463 3088.4373 230.17365 1588.7816 2638.4158 0.0 2.1884148 0.9132426 0.25870994 0.37286615 24.531815 -0.034621276 -0.268613 86.75998 1.0 0.0 0.0 0.8373737 0.85648036 31.97915 10 7.0 97 134 1.0809532 23.54171 21.92851642420782 23.703804
1.0004978 17 23.5 96.48662 78.24939 -0.54315484 2.6941798 119.077934 -0.23397869 0.00051396986 0.22420368 0.44755498 -0.6699976 -0.54415894 1.5021527e-05 0.13304445 3232.755 17393.545 4.6200105e-10 196.2909 2042.1177 1416.6895 -857.9935 -1194.6057 0.0 5.0307655 0.94847494 0.13023385 0.22810367 97.68533 -0.026244437 0.11747228 216.27554 1.0 0.0 0.0 0.8614139 0.889553 140.56563 4 10.0 140 184 1.0346179 96.43861 93.25821639080476 96.497536
0.9738928 10 19.5 5.866293 5.840132 2.5923135 0.28253806 8.552408 -0.83897614 0.00010541844 0.19577631 0.40620503 0.09327952 2.5908859 8.279736e-07 9.438243 5271.9414 13490.108 1.2633825e-12 170.44293 1668.3175 -1414.7166 870.45013 155.48935 0.0 0.392257 0.9461182 0.1071897 0.19243267 6.3594503 -0.07454637 0.29955325 12.825208 1.0 0.0 0.0 0.84452325 0.9308525 13.797083 10 4.0 79 107 0.93717074 6.023551 6.259577630432636 5.86677
1.0305496 24 39.5 6.07874 2.4492133 2.3653874 0.19574453 11.539456 0.58326375 2.5228244e-05 0.26766488 0.26153377 -1.5590657 2.3676145 5.6093886e-06 3.2573647 15947.224 3978.5376 3.9227958e-11 1.4331721 4097.961 -1178.6498 1150.7474 -3752.3123 0.0 1.9135985 0.65377176 0.12544969 0.25329375 6.328483 -0.09551625 -1.5594577 22.12793 5.0 0.0 0.0 0.57876855 0.5226859 8.081569 19 5.0 27 32 1.4339607 5.8985415 4.239125939783426 6.0783496
1.0192057 21 38.5 7.10163 4.41509 -0.6420057 0.334007 10.565709 1.8732009 5.2299878e-05 0.16879956 0.20055842 -1.0549642 -0.6433447 7.988153e-07 59.750057 12803.777 35293.703 1.4880575e-12 195.06323 2606.2896 1294.6956 -968.13855 -2044.313 0.0 1.1649342 0.9063969 0.085608505 0.18877766 7.578364 -0.010779976 -0.25637656 16.399843 1.0 0.0 0.0 0.92806566 0.8854742 8.635097 19 5.0 94 129 0.9977722 6.9678082 7.117486336059473 7.1003175
0.99336153 19 39.5 10.196961 9.129439 1.3161552 0.5106796 13.980496 -0.13257442 0.00019065983 0.34226307 0.6243003 0.47973257 1.3172294 1.7921328e-06 0.9178234 9058.444 15570.408 4.6828257e-12 289.72797 1961.5511 441.55377 1698.6018 876.05096 0.0 0.25159436 0.98357797 0.20787668 0.25046346 10.859345 0.24943417 0.8803606 34.76174 2.0 0.0 0.0 0.79533106 0.92687017 18.630795 12 4.0 84 117 0.9151651 10.265106 11.14220920356338 10.1989975
1.0094596 17 32.5 13.16886 11.217701 -2.7811668 0.92375535 18.736704 0.75842327 0.00016209293 0.22832705 0.41466773 0.581259 -2.7827406 1.5195742e-06 6.477396 23940.713 192622.55 6.131316e-12 362.3609 2143.0623 -1706.6621 -648.32336 1122.3624 0.0 1.0529819 0.7111861 0.15648317 0.3769879 13.7839985 -0.081960246 0.025304591 27.589485 1.0 0.0 0.0 0.6066066 0.98361653 16.152248 4 6.0 142 184 0.9560275 13.045456 13.774561924212431 13.169938
0.99978346 27 58.5 43.62712 39.925056 1.2732697 2.4964728 57.311565 0.19762689 0.0006509052 0.1902933 0.7146434 -0.42886147 1.27337 5.841364e-06 2.3413107 9088.503 16238.192 6.8102475e-11 174.96036 1806.0275 484.28134 1578.6473 -731.49097 0.089840025 3.7903504 0.9522222 0.10381017 0.17206478 46.016727 -0.08186816 0.023096593 96.1231 1.0 1.0 89.84003 0.8527529 0.9689734 58.16687 8 35.0 159 232 1.0021056 43.63657 43.53545175278933 43.61974
0.9966198 20 34.5 5.7063155 1.9056904 0.6860858 0.0909804 9.944828 1.3595685 3.8046317e-05 0.21738346 0.37258396 1.7610726 0.68208677 1.118344e-06 7.6816545 3517.5933 13677.468 2.4923934e-12 227.00282 4196.239 1087.4556 882.90326 3955.5457 0.0 0.0 0.9945278 0.12250915 0.19463135 6.3119082 -0.0874577 -0.3729153 7.7460775 6.0 0.0 0.0 0.8720684 0.89368534 8.556542 16 0.0 70 93 0.867171 5.7256694 6.580380916797263 5.703531
1.0227453 22 32.5 5.994018 2.7509403 -2.4420557 0.14260846 16.817331 0.66878575 3.2139917e-05 0.2444944 0.5556373 1.416084 -2.4440804 6.038341e-07 3.0082512 7367.2656 98722.78 4.8702557e-13 309.9774 3566.3855 -1251.5715 -1048.92 3170.5583 0.0 6.538876 0.79137087 0.13071983 0.28833663 6.2701073 0.03256333 0.22001088 6.5600595 2.0 0.0 0.0 0.8833221 0.90580785 7.565446 15 9.0 76 99 1.0144998 5.8607144 5.9083481337305335 5.994115
0.99987036 18 25.5 58.457615 16.24837 -2.673872 1.5590036 79.7585 2.3641005 6.837942e-05 0.20721668 0.5701918 1.9493692 -2.6798515 6.400116e-06 15.439464 12176.502 125599.78 1.0590434e-10 489.36142 4401.08 -1097.069 -545.68994 4227.0757 0.0 0.0 0.6417188 0.118396446 0.30245435 60.86267 0.06695425 -0.4820596 49.21431 6.0 0.0 0.0 0.95355743 0.9685009 17.526846 10 0.0 139 180 0.81710404 58.465195 71.54243785161067 58.466614
0.9884772 15 26.5 9.379396 9.280026 -0.9523594 0.5174249 12.175973 0.17729868 7.0025584e-05 0.23411527 0.38147584 0.14560442 -0.9516991 1.946268e-06 2.4336104 7432.9424 43665.324 1.0921256e-11 214.49431 1731.6669 995.1665 -1394.6067 251.76598 0.0 1.3102043 0.9080325 0.14544135 0.31212795 9.759128 0.03336294 -0.047056843 38.473827 1.0 0.0 0.0 0.94585425 0.93845236 19.056398 13 7.0 86 113 0.9513691 9.488733 9.858840275556563 9.406525
0.9996201 18 28.5 78.38963 53.71853 -2.7518983 3.2096348 100.14466 0.0020008485 0.00057678757 0.24182272 0.5829278 -0.924932 -2.7506025 5.777923e-06 0.36728576 9792.568 20877.129 6.280165e-11 238.94975 2449.2065 -1550.4205 -639.7983 -1784.7875 0.0 6.0221343 0.9310294 0.1801023 0.2204706 79.120476 0.112252414 -0.23789267 194.48492 2.0 0.0 0.0 0.8784316 0.95505 91.31436 10 16.0 203 239 1.0259497 78.419426 76.40689402219232 78.39266
0.9821775 19 31.499998 6.005012 2.025091 2.019467 0.06600738 10.436443 -0.39158577 0.0001579435 0.31243634 0.6312913 -1.7505953 2.0191588 1.4997822e-06 3.207696 2148.532 36002.938 4.766224e-12 419.2027 4400.529 -643.5988 1337.3591 -4142.693 0.0 0.0 0.8703767 0.21951331 0.4899425 6.160485 0.02027793 -0.009451251 27.937199 7.0 0.0 0.0 0.899489 0.78021204 8.336415 3 0.0 41 50 0.93937194 6.1139784 6.392581835050342 6.006951
1.0065548 13 22.5 14.053276 8.2995 -0.86562103 0.585882 21.832233 0.3120389 6.222671e-05 0.19602528 0.39803854 -1.1174673 -0.8639141 7.718408e-07 4.910861 12329.212 40456.457 9.624213e-13 221.57327 2810.9705 1076.9089 -1263.9865 -2268.0742 0.0 2.297035 0.8762424 0.10737712 0.25495327 14.36087 0.1710285 0.091711216 25.034645 3.0 0.0 0.0 0.9545027 0.9721685 20.007723 12 9.0 134 162 1.0136247 13.96176 13.864378008941571 14.055022
1.029748 7 10.5 5.644968 5.5237474 -0.9991762 0.43059307 8.436687 -1.8832924 2.8499637e-05 0.20671503 0.36078104 0.20748393 -1.0029509 7.6212206e-07 12.145647 13440.738 14301.176 1.3226539e-12 213.09282 1748.7843 920.42834 -1442.7251 360.0037 0.0 0.25678122 0.9999681 0.13426743 0.20690173 6.59209 -0.65579736 0.26665726 15.257932 2.0 0.0 0.0 0.8707576 0.9091662 11.127665 15 2.0 102 151 0.85404116 5.481893 6.609714220331021 5.6451635
1.0259737 28 53.499996 6.576709 5.8763304 0.3159546 0.27040556 7.8522916 -0.13365082 4.9534054e-05 0.3002632 0.14020525 0.48436368 0.31520313 1.6645024e-06 2.0852284 4588.9126 15832.733 5.6726147e-12 203.8992 1871.89 1588.907 518.7453 842.76337 0.0 0.52391475 0.9636549 0.22170945 0.35004076 6.9714355 0.081479445 -0.0114386305 25.653484 1.0 0.0 0.0 0.7923155 0.8867402 14.239767 8 5.0 68 96 0.91631204 6.410212 7.177368312218183 6.5758514
1.0110413 39 61.500004 8.039392 2.01656 -0.02438705 0.117634244 13.048554 -0.32084167 1.3879117e-05 0.22001298 0.25139284 -2.0589097 -0.030403411 2.501544e-06 5.135199 2461.9583 18231.873 1.0303425e-11 263.83234 4136.185 1038.2104 -32.350773 -4003.6357 0.0 0.0 0.98714346 0.143277 0.24247372 9.346599 0.038530517 0.33087444 11.767038 6.0 0.0 0.0 0.89166564 0.8679812 8.090746 20 0.0 48 67 0.9116638 7.9515963 8.818373615361276 8.040713
1.0122483 20 31.499998 9.329044 9.071596 1.0084323 0.45045814 13.264688 -0.05687262 0.00018545664 0.29477325 0.21901077 -0.23716487 1.0097331 7.6912386e-07 9.520168 10153.21 104582.34 1.126827e-12 430.59885 1968.5938 1019.80975 1620.7317 -456.70346 0.0 0.3888264 0.7455074 0.18648364 0.3513854 9.735135 -0.01207906 -0.04761513 21.951603 2.0 0.0 0.0 0.41443333 0.950196 20.783875 11 1.0 62 97 0.8340401 9.216162 11.185366267161497 9.328754
1.000446 29 57.5 38.29229 27.425594 2.6048884 1.0410932 65.15354 0.21850736 0.00021828536 0.27487394 0.46439835 -0.86352617 2.6048214 5.2280893e-06 0.47720745 3886.5015 27387.14 5.669913e-11 272.8553 2363.8052 -1454.3502 865.27893 -1650.3735 0.0 2.541184 0.9344276 0.16625781 0.31548125 38.957554 -0.0093277 -0.011372119 116.59954 1.0 0.0 0.0 0.893153 0.8796271 37.346657 8 5.0 102 141 0.97687536 38.27522 39.198746910762495 38.302464
0.99538124 15 34.5 22.92436 15.229819 -1.8208045 0.66093683 25.395866 0.15033019 9.6951604e-05 0.28743443 0.08632147 -0.96704227 -1.8196188 3.7835107e-06 0.7050588 4584.041 24165.637 2.7164352e-11 213.404 2479.8306 -404.83185 -1596.2606 -1854.0829 0.0 2.0343227 0.9239653 0.1799674 0.31483135 23.051828 0.017321624 -0.037944984 71.023094 1.0 0.0 0.0 0.85432416 0.88993424 48.550537 20 4.0 76 91 1.0065168 23.030733 22.775933794647045 22.924608
0.99859947 12 23.5 32.538784 12.116937 -0.5314704 1.1022316 49.074203 4.072602 0.0003985943 0.3847774 0.9714264 1.6410205 -0.5333627 6.554145e-07 11.616497 22490.135 75217.8 9.447976e-13 932.72577 4946.1445 1588.573 -940.0008 4588.81 0.0 0.0 0.07308433 0.2937044 0.5037172 34.64724 -0.06770308 0.42362234 33.29627 7.0 0.0 0.0 0.78554535 0.9511298 13.806418 7 0.0 43 66 0.81080145 32.58442 40.1316302530046 32.54807
0.98337966 10 18.5 6.437755 6.4375277 3.0191994 0.3913489 10.576346 1.0162772 0.000111277834 0.2398756 0.40711212 0.007802068 3.01644 4.5712378e-07 4.3782415 8314.237 102557.75 3.726448e-13 321.03986 1816.655 -1801.921 230.0142 20.240536 0.0 0.8327951 0.7370353 0.17258886 0.33855984 6.7970057 0.14824224 0.07723704 12.055868 2.0 0.0 0.0 0.2989489 0.9504905 12.546773 12 5.0 79 101 0.8925827 6.5465612 7.212502550183866 6.4354377
0.974941 21 24.500002 6.218345 4.6313996 -1.9049116 0.1665331 8.022782 0.8555372 4.62577e-05 0.32526988 0.54083896 0.8053727 -1.9009832 1.4505648e-06 0.42985234 2345.0625 27242.775 3.8801644e-12 247.70552 2245.1262 -540.4697 -1582.3707 1498.1948 0.0 0.44720137 0.96648234 0.27497754 0.39156646 6.8113008 0.04563696 -0.3009202 26.925596 2.0 0.0 0.0 0.83088225 0.77703625 12.416386 14 12.0 64 93 0.9149873 6.3781757 6.796099792860513 6.2182045
17.180931 35 55.5 17.478886 1.1145369 -2.4743216 0.11698277 783.4117 -7.9427705 0.00027186814 0.5983793 1.0 -3.4306827 -2.4641817 2.811877e-05 0.0 466.02484 7508.602 1.132146e-09 240.0372 4963.105 -250.09593 -200.82439 -4952.73 0.0 0.0 0.962668 0.56289446 0.60022646 27.23543 0.017367257 -1.7020187 6.390917 21.0 0.0 0.0 0.50769985 0.19921519 1.9453727 9 0.0 7 13 1.2954438 1.0173422 13.49258532095333 1.129186
0.99505585 13 31.499998 6.5787263 6.5674386 -2.2305 0.2303765 8.394802 -0.27725187 0.0001352082 0.28449154 0.24996036 0.058896367 -2.2313488 1.8425206e-06 5.5434613 2665.782 14281.264 6.075048e-12 176.9599 1677.0592 -1028.4491 -1320.9916 99.00119 0.0 0.36014122 0.96964663 0.21648163 0.32479846 6.811701 0.048331805 0.24402842 25.854546 2.0 0.0 0.0 0.78705955 0.8320693 18.589003 11 3.0 65 82 0.9822096 6.611414 6.697884341590633 6.5801196
0.9927339 22 31.499998 22.798227 17.85901 3.0386899 1.0776954 26.68544 0.09291303 0.00021824901 0.3631252 0.4667022 -0.7280382 3.0365722 5.947975e-06 0.21100667 7752.448 19096.902 6.315708e-11 218.23134 2112.937 -1644.1577 174.34503 -1315.6184 0.0 1.9612242 0.9221866 0.33403543 0.4182519 23.495226 -0.11541807 0.056711875 121.79327 2.0 0.0 0.0 0.7829963 0.9163316 37.80199 8 9.0 118 148 1.0576825 22.965094 21.554887218045117 22.797644
1.0205717 27 60.5 6.318426 5.960947 -0.00024967224 0.28484485 14.198937 -1.9610544 4.299776e-05 0.21051054 0.14542834 -0.34454864 -0.0040456885 5.139925e-07 27.757002 5216.3423 27230.092 3.4395035e-13 194.31276 1778.4454 1677.4996 -5.0182967 -590.62524 0.0 2.2097754 0.81490767 0.080140285 0.20092359 6.655054 -0.010398585 -0.22677493 8.297283 2.0 0.0 0.0 0.9335602 0.9529133 13.690375 11 6.0 78 94 1.0489526 6.1910653 6.023557213166733 6.317264
0.9734768 18 28.5 8.498491 5.340811 -0.35788724 0.15683666 10.872582 -0.009373344 3.2507134e-05 0.5115475 0.2911158 1.0392092 -0.35760376 2.3518614e-06 2.8501651 3128.1218 120125.67 7.331447e-12 596.3032 2976.085 1752.4901 -654.0972 2314.739 0.0 0.0 0.96274596 0.37345314 0.74575245 8.585949 0.008703272 -0.03809162 81.44167 3.0 0.0 0.0 0.9310234 0.71429974 9.066056 16 0.0 30 33 0.99552184 8.73004 8.5367197971267 8.705422
1.00385 23 40.5 7.1656117 6.209111 -1.8682449 0.5273222 10.855726 -1.0792192 6.819463e-05 0.27431282 0.56366956 -0.5465867 -1.8640544 1.0722946e-06 4.4300594 14906.327 15796.201 2.237103e-12 203.73029 1937.3124 -484.20306 -1607.6031 -966.6121 0.0 0.48466015 0.9584342 0.24162248 0.30143282 7.991563 0.17564401 -0.50351226 29.441767 2.0 0.0 0.0 0.83234715 0.96857417 12.839003 9 6.0 94 143 0.93821055 7.1381297 7.637530509542874 7.166277
0.9923993 18 27.5 18.378262 4.1366124 2.4233243 0.14362654 26.980015 0.11238735 4.0953746e-05 0.29146907 0.6875678 -2.171693 2.4210954 1.7159455e-05 1.303881 872.71423 9218.786 4.8752985e-10 165.50916 4015.25 -678.9161 595.8817 -3912.3179 0.0 0.0 1.0 0.17310524 0.28568393 18.932838 -0.0013867765 -0.4688672 27.894753 6.0 0.0 0.0 0.70788556 0.6153062 21.741043 14 0.0 52 65 1.0118465 18.51902 18.16309291972646 18.3747
1.004895 25 38.5 22.217768 17.092058 2.6510668 1.8606977 34.359512 0.94848853 0.0003120876 0.18712744 0.5158019 -0.7565122 2.6473079 1.5898383e-06 15.76164 27504.697 28519.092 5.120104e-12 168.95781 2122.037 -1432.7881 773.82697 -1360.6437 0.0 4.114316 0.83050627 0.13899761 0.23100561 23.152905 0.059753958 0.69140714 48.42282 2.0 0.0 0.0 0.91680837 0.88055754 31.141788 9 13.0 151 202 1.1532061 22.10954 19.266086088167587 22.219187
0.98791945 16 34.5 6.9701123 6.7925053 -2.866736 0.49842417 9.837178 -0.23997964 0.00010322777 0.21364586 0.5757358 0.22808975 -2.874858 1.3517528e-06 3.6802647 10778.17 17901.715 3.6130944e-12 130.02316 1672.0769 -1572.3824 -427.9336 374.60333 0.0 1.4142034 0.8481333 0.09978663 0.2532276 7.681058 -0.06249417 0.11784386 20.751085 1.0 0.0 0.0 0.8040372 0.96713173 14.141467 14 7.0 85 123 1.0155402 7.0553446 6.863452869714069 6.968989
0.9847379 26 40.5 5.2352057 1.7340151 0.8146513 0.06642341 8.708959 0.26347235 0.00024732272 0.29206216 0.6413342 1.7703577 0.81300455 8.0347645e-06 5.900788 1353.4983 32646.504 1.2825056e-10 132.82335 4103.681 933.8939 985.3395 3872.6152 0.0 0.0 0.8810692 0.19349778 0.41913974 6.076639 -0.037371855 0.49106628 27.682758 5.0 0.0 0.0 0.9099543 0.73596936 5.4039607 8 0.0 36 58 1.06509 5.3163443 4.915270728295261 5.2352676
1.0010858 13 23.5 168.5755 139.88008 -1.3538551 6.4897227 198.8811 0.060725093 0.0005887638 0.2365693 0.4463303 -0.630128 -1.3535713 1.7125112e-05 0.10704733 6066.6196 15216.47 4.9113597e-10 221.79001 2025.4034 362.1785 -1640.7549 -1130.933 0.0 9.883665 0.9417733 0.15491807 0.22368824 169.01372 -0.034231167 -0.13550377 395.3613 2.0 0.0 0.0 0.8279079 0.9285243 216.24184 5 10.0 184 218 1.0346105 168.39267 162.93619676196982 168.56714
